time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-04-03 16:00:00,28.2,24.4,80.0,0.3,,27.0,9.0,,1005.8,,25
2021-04-03 17:00:00,27.2,24.0,83.0,0.3,,90.0,16.6,,1007.9,,25
2021-04-03 18:00:00,27.3,24.1,83.0,1.0,,17.0,9.7,,1005.5,,25
2021-04-03 19:00:00,25.9,23.9,89.0,2.9,,341.0,9.7,,1006.6,,25
2021-04-03 20:00:00,26.5,24.1,87.0,2.4,,40.0,13.0,,1008.3,,18
2021-04-03 21:00:00,25.2,23.8,92.0,1.3,,314.0,11.9,,1008.6,,18
2021-04-03 22:00:00,24.8,23.6,93.0,1.8,,324.0,13.7,,1009.8,,8
2021-04-03 23:00:00,26.5,23.6,84.0,0.1,,0.0,0.0,,1010.3,,7
2021-04-04 00:00:00,25.2,24.0,93.0,0.1,,335.0,7.2,,1010.6,,7
2021-04-04 01:00:00,25.3,24.1,93.0,0.0,,349.0,7.6,,1009.9,,7
2021-04-04 02:00:00,23.8,22.1,90.0,0.0,,260.0,13.0,,1010.4,,18
2021-04-04 03:00:00,24.7,23.7,94.0,2.0,,308.0,15.1,,1008.9,,7
2021-04-04 04:00:00,24.7,23.3,92.0,0.3,,310.0,10.8,,1008.3,,7
2021-04-04 05:00:00,24.8,22.9,89.0,0.0,,0.0,0.0,,1008.9,,7
2021-04-04 06:00:00,24.9,23.7,93.0,0.0,,324.0,9.0,,1008.3,,3
2021-04-04 07:00:00,24.7,23.7,94.0,0.0,,331.0,8.6,,1008.5,,3
2021-04-04 08:00:00,24.1,23.4,96.0,0.0,,0.0,0.0,,1010.7,,3
2021-04-04 09:00:00,26.3,24.0,87.0,0.0,,352.0,8.6,,1009.6,,3
2021-04-04 10:00:00,27.3,24.1,83.0,0.0,,329.0,7.6,,1010.0,,3
2021-04-04 11:00:00,27.4,24.6,85.0,0.0,,320.0,7.6,,1014.9,,3
2021-04-04 12:00:00,28.3,24.1,78.0,0.1,,307.0,9.7,,1010.0,,7
2021-04-04 13:00:00,28.7,24.2,77.0,0.1,,315.0,10.1,,1008.8,,7
2021-04-04 14:00:00,29.1,23.7,73.0,0.0,,340.0,13.0,,1009.4,,8
2021-04-04 15:00:00,29.4,24.5,75.0,0.0,,327.0,10.1,,1006.5,,25
2021-04-04 16:00:00,29.3,24.4,75.0,0.0,,321.0,8.6,,1006.0,,25
2021-04-04 17:00:00,28.6,23.7,75.0,0.3,,20.0,11.2,,1007.6,,25
2021-04-04 18:00:00,26.9,23.8,83.0,0.8,,326.0,13.3,,1006.5,,25
2021-04-04 19:00:00,26.5,24.0,86.0,0.1,,344.0,7.9,,1006.9,,25
2021-04-04 20:00:00,27.8,24.0,80.0,0.0,,0.0,0.0,,1009.3,,18
2021-04-04 21:00:00,25.9,24.7,93.0,0.0,,304.0,5.0,,1008.4,,7
2021-04-04 22:00:00,26.0,24.8,93.0,0.0,,300.0,6.5,,1009.5,,3
2021-04-04 23:00:00,26.6,25.2,92.0,0.0,,0.0,0.0,,1011.3,,3
2021-04-05 00:00:00,26.0,24.8,93.0,0.0,,315.0,5.8,,1010.6,,3
2021-04-05 01:00:00,26.0,24.6,92.0,0.1,,321.0,8.3,,1010.3,,3
2021-04-05 02:00:00,26.3,24.9,92.0,0.8,,0.0,0.0,,1011.2,,3
2021-04-05 03:00:00,25.3,24.3,94.0,0.0,,318.0,5.8,,1009.2,,3
2021-04-05 04:00:00,24.9,23.9,94.0,0.0,,338.0,4.0,,1008.8,,3
2021-04-05 05:00:00,25.4,24.7,96.0,0.0,,0.0,0.0,,1010.0,,3
2021-04-05 06:00:00,25.6,24.4,93.0,0.0,,342.0,6.5,,1008.6,,3
2021-04-05 07:00:00,25.4,24.2,93.0,0.0,,331.0,8.6,,1008.9,,3
2021-04-05 08:00:00,25.4,25.1,98.0,0.0,,0.0,0.0,,1011.3,,3
2021-04-05 09:00:00,26.2,23.9,87.0,0.0,,317.0,12.6,,1010.6,,3
2021-04-05 10:00:00,26.9,24.0,84.0,0.0,,343.0,9.7,,1010.7,,3
2021-04-05 11:00:00,29.3,24.2,74.0,0.0,,10.0,7.6,,1013.0,,3
2021-04-05 12:00:00,28.2,24.6,81.0,0.3,,357.0,13.3,,1010.9,,3
2021-04-05 13:00:00,28.1,24.9,83.0,0.3,,12.0,12.2,,1009.9,,3
2021-04-05 14:00:00,29.4,24.0,73.0,3.6,,20.0,9.4,,1010.7,,18
2021-04-05 15:00:00,27.2,24.2,84.0,0.9,,8.0,13.3,,1008.6,,25
2021-04-05 16:00:00,26.8,24.2,86.0,2.6,,347.0,11.9,,1008.0,,25
2021-04-05 17:00:00,25.3,24.4,95.0,0.1,,320.0,5.4,,1009.6,,25
2021-04-05 18:00:00,27.1,23.9,83.0,0.1,,12.0,10.4,,1007.3,,25
2021-04-05 19:00:00,26.3,23.8,86.0,0.5,,0.0,11.9,,1008.7,,25
2021-04-05 20:00:00,25.5,23.5,89.0,0.1,,350.0,7.6,,1010.9,,7
2021-04-05 21:00:00,26.3,24.1,88.0,0.1,,10.0,9.0,,1010.4,,18
2021-04-05 22:00:00,26.0,24.0,89.0,0.7,,9.0,7.9,,1011.4,,7
2021-04-05 23:00:00,25.4,22.5,84.0,0.0,,360.0,5.4,,1012.1,,7
2021-04-06 00:00:00,26.1,24.1,89.0,0.0,,10.0,9.0,,1010.9,,7
2021-04-06 01:00:00,25.8,24.2,91.0,0.0,,356.0,6.8,,1010.3,,7
2021-04-06 02:00:00,24.7,23.3,92.0,0.0,,0.0,0.0,,1011.8,,7
2021-04-06 03:00:00,25.3,24.1,93.0,0.0,,341.0,5.4,,1008.7,,7
2021-04-06 04:00:00,25.3,24.3,94.0,0.0,,322.0,5.4,,1008.7,,7
2021-04-06 05:00:00,24.9,23.5,92.0,0.0,,0.0,0.0,,1010.4,,7
2021-04-06 06:00:00,25.2,24.2,94.0,0.1,,301.0,5.0,,1009.4,,3
2021-04-06 07:00:00,25.3,24.3,94.0,0.0,,319.0,4.3,,1009.6,,3
2021-04-06 08:00:00,25.2,24.2,94.0,0.0,,250.0,5.4,,1012.0,,3
2021-04-06 09:00:00,26.9,24.2,85.0,0.1,,19.0,6.1,,1011.1,,3
2021-04-06 10:00:00,27.5,24.1,82.0,0.1,,22.0,7.6,,1011.4,,3
2021-04-06 11:00:00,29.5,24.1,73.0,0.1,,20.0,11.2,,1013.2,,3
2021-04-06 12:00:00,28.7,24.0,76.0,0.1,,23.0,9.0,,1011.0,,3
2021-04-06 13:00:00,29.1,24.0,74.0,0.1,,28.0,9.0,,1010.2,,3
2021-04-06 14:00:00,31.1,22.7,61.0,0.1,,60.0,22.3,,1010.8,,3
2021-04-06 15:00:00,29.1,23.5,72.0,0.2,,30.0,9.4,,1008.3,,25
2021-04-06 16:00:00,28.8,23.9,75.0,0.1,,43.0,6.5,,1007.9,,25
2021-04-06 17:00:00,29.8,23.7,70.0,0.3,,50.0,20.5,,1009.8,,25
2021-04-06 18:00:00,28.3,23.4,75.0,0.1,,28.0,11.2,,1008.0,,25
2021-04-06 19:00:00,27.3,23.7,81.0,0.4,,14.0,7.6,,1008.9,,25
2021-04-06 20:00:00,28.1,23.0,74.0,0.1,,30.0,14.8,,1010.7,,18
2021-04-06 21:00:00,26.5,24.1,87.0,0.1,,15.0,5.0,,1010.9,,7
2021-04-06 22:00:00,26.8,24.1,85.0,0.0,,14.0,7.6,,1011.5,,7
2021-04-06 23:00:00,27.5,24.3,83.0,0.0,,30.0,11.2,,1013.3,,7
2021-04-07 00:00:00,26.2,24.2,89.0,0.0,,11.0,5.4,,1012.0,,7
2021-04-07 01:00:00,26.0,24.4,91.0,0.0,,4.0,5.4,,1011.3,,7
2021-04-07 02:00:00,27.4,24.0,82.0,0.0,,20.0,9.4,,1011.8,,18
2021-04-07 03:00:00,26.2,24.2,89.0,0.0,,348.0,7.6,,1009.7,,7
2021-04-07 04:00:00,26.0,24.2,90.0,0.0,,332.0,6.8,,1009.6,,7
2021-04-07 05:00:00,26.3,24.0,87.0,0.0,,360.0,5.4,,1012.0,,3
2021-04-07 06:00:00,25.7,24.5,93.0,0.0,,310.0,5.8,,1010.3,,3
2021-04-07 07:00:00,25.5,24.3,93.0,0.0,,317.0,5.4,,1010.5,,3
2021-04-07 08:00:00,24.6,19.4,73.0,0.0,,260.0,7.6,,1013.2,,3
2021-04-07 09:00:00,27.4,24.2,83.0,0.1,,314.0,9.7,,1011.5,,3
2021-04-07 10:00:00,27.9,24.1,80.0,0.1,,331.0,11.5,,1012.1,,3
2021-04-07 11:00:00,29.0,21.5,64.0,0.1,,310.0,5.4,,1014.0,,3
2021-04-07 12:00:00,29.1,24.0,74.0,0.1,,344.0,10.4,,1011.6,,7
2021-04-07 13:00:00,29.0,24.3,76.0,0.1,,357.0,10.8,,1010.8,,7
2021-04-07 14:00:00,30.9,22.2,60.0,0.2,,50.0,20.5,,1011.6,,8
2021-04-07 15:00:00,27.3,24.3,84.0,2.9,,18.0,11.5,,1008.6,,25
2021-04-07 16:00:00,26.5,24.5,89.0,1.2,,344.0,9.0,,1007.7,,25
2021-04-07 17:00:00,30.6,24.0,68.0,0.1,,40.0,20.5,,1009.1,,25
2021-04-07 18:00:00,27.0,24.1,84.0,0.3,,345.0,8.3,,1007.7,,25
2021-04-07 19:00:00,26.2,23.9,87.0,0.0,,336.0,10.8,,1009.2,,25
2021-04-07 20:00:00,28.8,24.3,77.0,0.0,,40.0,14.8,,1010.7,,18
2021-04-07 21:00:00,26.1,24.1,89.0,0.0,,332.0,7.2,,1011.2,,18
2021-04-07 22:00:00,26.2,24.2,89.0,0.0,,336.0,7.2,,1011.6,,7
2021-04-07 23:00:00,28.1,24.3,80.0,0.0,,20.0,13.0,,1012.8,,7
2021-04-08 00:00:00,26.0,24.0,89.0,0.0,,354.0,11.5,,1012.0,,7
2021-04-08 01:00:00,25.8,23.7,88.0,0.1,,1.0,11.2,,1011.5,,18
2021-04-08 02:00:00,27.3,24.1,83.0,0.0,,360.0,9.4,,1012.0,,18
2021-04-08 03:00:00,25.5,23.7,90.0,0.0,,5.0,13.0,,1009.7,,18
2021-04-08 04:00:00,25.3,23.7,91.0,0.0,,346.0,12.6,,1009.1,,7
2021-04-08 05:00:00,26.6,23.7,84.0,0.0,,300.0,7.6,,1010.8,,3
2021-04-08 06:00:00,24.9,23.5,92.0,0.0,,354.0,7.6,,1009.5,,3
2021-04-08 07:00:00,25.1,23.5,91.0,0.0,,352.0,10.1,,1009.8,,3
2021-04-08 08:00:00,25.4,24.4,94.0,0.0,,0.0,0.0,,1011.6,,3
2021-04-08 09:00:00,26.7,24.0,85.0,0.0,,339.0,10.4,,1010.5,,3
2021-04-08 10:00:00,27.4,24.0,82.0,0.0,,345.0,9.4,,1010.8,,3
2021-04-08 11:00:00,29.8,21.4,61.0,0.1,,320.0,9.4,,1012.3,,3
2021-04-08 12:00:00,28.5,24.1,77.0,0.0,,354.0,10.4,,1010.0,,7
2021-04-08 13:00:00,29.1,23.7,73.0,0.1,,344.0,10.4,,1009.2,,7
2021-04-08 14:00:00,31.8,23.0,60.0,0.2,,40.0,14.8,,1009.8,,18
2021-04-08 15:00:00,27.5,24.1,82.0,0.7,,352.0,12.6,,1007.7,,25
2021-04-08 16:00:00,26.2,23.9,87.0,4.0,,337.0,11.2,,1007.2,,25
2021-04-08 17:00:00,30.1,24.2,71.0,1.1,,60.0,22.3,,1008.4,,25
2021-04-08 18:00:00,26.2,23.7,86.0,0.1,,352.0,10.1,,1007.1,,25
2021-04-08 19:00:00,25.9,23.4,86.0,0.4,,359.0,12.2,,1007.8,,25
2021-04-08 20:00:00,27.4,24.6,85.0,0.0,,360.0,7.6,,1010.1,,18
2021-04-08 21:00:00,25.6,23.8,90.0,0.0,,323.0,7.6,,1009.6,,18
2021-04-08 22:00:00,25.7,23.9,90.0,0.0,,336.0,7.2,,1010.4,,7
2021-04-08 23:00:00,26.1,23.2,84.0,0.7,,0.0,0.0,,1011.7,,7
2021-04-09 00:00:00,25.3,24.1,93.0,0.0,,353.0,5.0,,1011.6,,3
2021-04-09 01:00:00,25.3,24.1,93.0,0.0,,345.0,5.0,,1011.0,,3
2021-04-09 02:00:00,26.0,23.8,88.0,0.0,,0.0,0.0,,1011.6,,3
2021-04-09 03:00:00,25.2,23.8,92.0,0.2,,337.0,6.5,,1009.7,,3
2021-04-09 04:00:00,25.0,23.4,91.0,0.4,,333.0,6.5,,1009.3,,3
2021-04-09 05:00:00,26.6,24.4,88.0,0.7,,350.0,7.6,,1010.6,,3
2021-04-09 06:00:00,24.7,23.3,92.0,0.5,,331.0,7.6,,1009.4,,3
2021-04-09 07:00:00,24.6,23.2,92.0,0.1,,311.0,9.0,,1010.1,,3
2021-04-09 08:00:00,22.8,22.1,96.0,0.0,,240.0,5.4,,1012.1,,3
2021-04-09 09:00:00,26.1,23.4,85.0,0.0,,335.0,11.9,,1010.9,,3
2021-04-09 10:00:00,27.0,23.4,81.0,0.0,,344.0,11.9,,1010.9,,3
2021-04-09 11:00:00,28.5,24.1,77.0,0.0,,50.0,13.0,,1013.1,,3
2021-04-09 12:00:00,28.0,23.4,76.0,0.2,,356.0,10.4,,1010.3,,7
2021-04-09 13:00:00,28.4,23.1,73.0,0.3,,1.0,9.4,,1009.6,,8
2021-04-09 14:00:00,30.4,23.6,67.0,0.3,,40.0,13.0,,1010.5,,8
2021-04-09 15:00:00,28.0,23.8,78.0,0.6,,355.0,11.2,,1008.0,,25
2021-04-09 16:00:00,27.3,24.3,84.0,3.5,,22.0,10.1,,1006.8,,25
2021-04-09 17:00:00,30.0,24.8,74.0,0.3,,60.0,22.3,,1008.2,,25
2021-04-09 18:00:00,26.6,24.1,86.0,0.2,,8.0,10.4,,1006.5,,25
2021-04-09 19:00:00,26.4,23.7,85.0,0.1,,20.0,7.6,,1006.7,,25
2021-04-09 20:00:00,28.5,24.1,77.0,0.0,,30.0,16.6,,1009.5,,8
2021-04-09 21:00:00,26.1,23.9,88.0,0.6,,344.0,5.8,,1009.4,,18
2021-04-09 22:00:00,25.5,24.1,92.0,0.8,,338.0,3.6,,1010.7,,8
2021-04-09 23:00:00,27.8,23.6,78.0,0.1,,30.0,11.2,,1011.5,,7
2021-04-10 00:00:00,25.2,23.6,91.0,0.0,,293.0,5.0,,1012.1,,3
2021-04-10 01:00:00,24.9,23.9,94.0,0.0,,346.0,2.2,,1011.5,,3
2021-04-10 02:00:00,27.1,23.9,83.0,0.0,,10.0,7.6,,1012.0,,3
2021-04-10 03:00:00,24.9,23.9,94.0,0.3,,329.0,5.4,,1009.7,,3
2021-04-10 04:00:00,25.1,24.1,94.0,0.2,,328.0,6.8,,1009.2,,3
2021-04-10 05:00:00,24.4,23.2,93.0,0.1,,0.0,0.0,,1011.5,,3
2021-04-10 06:00:00,25.1,24.1,94.0,0.0,,344.0,6.1,,1009.4,,4
2021-04-10 07:00:00,25.0,24.1,95.0,0.0,,346.0,5.8,,1010.0,,3
2021-04-10 08:00:00,24.8,23.8,94.0,0.1,,0.0,0.0,,1011.1,,3
2021-04-10 09:00:00,26.4,24.2,88.0,0.2,,340.0,3.6,,1012.1,,3
2021-04-10 10:00:00,27.1,24.9,88.0,0.1,,31.0,2.5,,1012.5,,3
2021-04-10 11:00:00,30.4,22.8,64.0,0.1,,50.0,16.6,,1014.4,,3
2021-04-10 12:00:00,28.5,24.9,81.0,0.0,,39.0,5.4,,1011.7,,3
2021-04-10 13:00:00,29.0,23.9,74.0,0.1,,36.0,7.9,,1010.9,,7
2021-04-10 14:00:00,31.2,21.0,55.0,0.1,,60.0,16.6,,1012.5,,18
2021-04-10 15:00:00,28.9,23.5,73.0,0.0,,31.0,10.4,,1009.0,,25
2021-04-10 16:00:00,28.9,23.1,71.0,0.1,,36.0,14.8,,1008.2,,25
2021-04-10 17:00:00,30.5,22.9,64.0,0.4,,50.0,25.9,,1009.9,,25
2021-04-10 18:00:00,27.7,23.3,77.0,0.1,,36.0,12.6,,1008.1,,25
2021-04-10 19:00:00,27.3,23.3,79.0,0.1,,32.0,9.4,,1009.0,,25
2021-04-10 20:00:00,28.5,23.6,75.0,0.0,,60.0,13.0,,1011.1,,3
2021-04-10 21:00:00,26.7,23.6,83.0,0.1,,46.0,5.8,,1011.0,,3
2021-04-10 22:00:00,26.5,23.8,85.0,0.1,,43.0,5.8,,1012.0,,3
2021-04-10 23:00:00,28.1,23.7,77.0,0.0,,30.0,11.2,,1013.6,,3
2021-04-11 00:00:00,26.3,23.8,86.0,0.0,,65.0,7.6,,1012.6,,2
2021-04-11 01:00:00,26.1,23.9,88.0,0.1,,65.0,6.5,,1012.3,,2
2021-04-11 02:00:00,27.8,23.6,78.0,0.1,,40.0,9.4,,1013.0,,3
2021-04-11 03:00:00,25.5,23.7,90.0,0.4,,50.0,5.0,,1010.8,,3
2021-04-11 04:00:00,25.1,23.7,92.0,0.3,,48.0,4.7,,1010.3,,3
2021-04-11 05:00:00,26.5,23.6,84.0,0.2,,0.0,0.0,,1011.4,,3
2021-04-11 06:00:00,24.8,23.6,93.0,0.1,,32.0,4.3,,1010.6,,3
2021-04-11 07:00:00,25.1,23.7,92.0,0.1,,25.0,5.4,,1011.2,,3
2021-04-11 08:00:00,25.8,24.8,94.0,0.1,,250.0,3.6,,1013.5,,3
2021-04-11 09:00:00,27.3,24.3,84.0,0.0,,41.0,9.4,,1012.6,,3
2021-04-11 10:00:00,27.5,24.3,83.0,0.0,,40.0,9.4,,1013.4,,3
2021-04-11 11:00:00,26.6,24.1,86.0,0.0,,110.0,5.4,,1013.5,,3
2021-04-11 12:00:00,28.4,24.8,81.0,0.1,,66.0,11.2,,1013.0,,3
2021-04-11 13:00:00,28.7,24.9,80.0,0.2,,63.0,11.5,,1012.0,,3
2021-04-11 14:00:00,30.9,23.0,63.0,0.0,,50.0,16.6,,1012.7,,3
2021-04-11 15:00:00,28.5,24.3,78.0,0.2,,59.0,9.7,,1009.7,,3
2021-04-11 16:00:00,27.8,24.0,80.0,0.4,,86.0,6.8,,1008.9,,25
2021-04-11 17:00:00,30.1,24.0,70.0,0.2,,60.0,22.3,,1010.0,,25
2021-04-11 18:00:00,27.8,23.4,77.0,0.1,,60.0,10.4,,1008.9,,25
2021-04-11 19:00:00,27.0,23.4,81.0,0.2,,63.0,6.1,,1009.9,,25
2021-04-11 20:00:00,28.4,23.5,75.0,0.4,,60.0,14.8,,1011.3,,18
2021-04-11 21:00:00,25.9,23.7,88.0,0.4,,143.0,4.3,,1012.0,,3
2021-04-11 22:00:00,25.3,23.7,91.0,0.0,,111.0,5.0,,1012.6,,3
2021-04-11 23:00:00,27.9,23.9,79.0,0.0,,70.0,11.2,,1014.4,,3
2021-04-12 00:00:00,25.1,23.5,91.0,0.0,,72.0,5.4,,1013.4,,3
2021-04-12 01:00:00,25.8,23.8,89.0,0.0,,86.0,5.0,,1013.3,,3
2021-04-12 02:00:00,27.3,23.9,82.0,0.0,,70.0,5.4,,1014.1,,3
2021-04-12 03:00:00,25.0,23.6,92.0,0.0,,86.0,5.0,,1011.8,,3
2021-04-12 04:00:00,25.5,23.4,88.0,0.1,,70.0,4.3,,1011.3,,3
2021-04-12 05:00:00,26.0,23.7,87.0,0.1,,180.0,5.4,,1013.4,,3
2021-04-12 06:00:00,24.8,23.2,91.0,0.0,,16.0,4.7,,1011.2,,3
2021-04-12 07:00:00,24.5,23.3,93.0,0.0,,17.0,5.0,,1011.4,,3
2021-04-12 08:00:00,24.3,22.7,91.0,0.0,,210.0,16.6,,1015.0,,3
2021-04-12 09:00:00,26.6,23.7,84.0,0.0,,160.0,4.3,,1013.7,,3
2021-04-12 10:00:00,27.3,23.7,81.0,0.1,,151.0,6.1,,1014.5,,3
2021-04-12 11:00:00,28.7,22.4,69.0,0.2,,330.0,5.4,,1014.5,,3
2021-04-12 12:00:00,28.4,24.0,77.0,0.1,,144.0,6.5,,1014.0,,3
2021-04-12 13:00:00,28.8,23.9,75.0,0.1,,130.0,6.5,,1012.6,,3
2021-04-12 14:00:00,31.3,20.8,54.0,0.1,,50.0,13.0,,1012.9,,3
2021-04-12 15:00:00,29.1,23.3,71.0,0.3,,91.0,8.3,,1009.9,,3
2021-04-12 16:00:00,27.7,23.5,78.0,0.4,,72.0,13.3,,1009.0,,25
2021-04-12 17:00:00,30.2,21.8,61.0,0.0,,50.0,14.8,,1011.1,,25
2021-04-12 18:00:00,27.5,23.1,77.0,0.3,,72.0,11.2,,1009.1,,25
2021-04-12 19:00:00,26.2,23.3,84.0,0.1,,101.0,9.7,,1010.0,,3
2021-04-12 20:00:00,28.2,22.6,72.0,0.2,,80.0,7.6,,1011.8,,3
2021-04-12 21:00:00,25.4,23.6,90.0,0.1,,59.0,3.2,,1011.7,,3
2021-04-12 22:00:00,26.4,22.9,81.0,0.0,,48.0,2.5,,1012.6,,3
2021-04-12 23:00:00,27.0,23.2,80.0,0.0,,90.0,5.4,,1014.1,,3
2021-04-13 00:00:00,25.8,23.3,86.0,0.0,,53.0,4.0,,1013.2,,3
2021-04-13 01:00:00,25.9,23.2,85.0,0.0,,53.0,4.0,,1012.6,,3
2021-04-13 02:00:00,26.3,23.8,86.0,0.0,,100.0,5.4,,1013.3,,3
2021-04-13 03:00:00,25.4,23.3,88.0,0.0,,90.0,4.3,,1011.2,,3
2021-04-13 04:00:00,25.7,23.2,86.0,0.0,,102.0,4.0,,1010.7,,3
2021-04-13 05:00:00,26.1,23.6,86.0,0.0,,130.0,5.4,,1012.3,,3
2021-04-13 06:00:00,26.3,23.4,84.0,0.0,,121.0,3.2,,1010.4,,3
2021-04-13 07:00:00,26.3,23.4,84.0,0.0,,118.0,3.2,,1010.7,,3
2021-04-13 08:00:00,26.8,24.2,86.0,0.0,,60.0,5.4,,1012.9,,3
2021-04-13 09:00:00,27.3,23.1,78.0,0.0,,205.0,2.5,,1012.3,,3
2021-04-13 10:00:00,28.3,23.0,73.0,0.1,,71.0,5.0,,1013.2,,3
2021-04-13 11:00:00,30.6,23.5,66.0,0.0,,90.0,13.0,,1014.8,,3
2021-04-13 12:00:00,29.1,23.5,72.0,0.0,,65.0,5.4,,1013.3,,3
2021-04-13 13:00:00,29.4,23.6,71.0,0.1,,56.0,3.2,,1012.0,,3
2021-04-13 14:00:00,29.8,23.2,68.0,0.3,,60.0,14.8,,1012.7,,7
2021-04-13 15:00:00,28.5,23.4,74.0,0.3,,66.0,12.2,,1009.8,,25
2021-04-13 16:00:00,28.1,23.7,77.0,0.3,,73.0,8.6,,1009.1,,25
2021-04-13 17:00:00,29.8,23.5,69.0,0.1,,50.0,16.6,,1010.7,,25
2021-04-13 18:00:00,27.9,23.0,75.0,0.1,,59.0,9.0,,1008.8,,25
2021-04-13 19:00:00,27.2,23.4,80.0,0.0,,45.0,5.4,,1009.8,,25
2021-04-13 20:00:00,28.0,22.5,72.0,0.2,,60.0,9.4,,1011.7,,18
2021-04-13 21:00:00,26.0,23.7,87.0,0.0,,97.0,4.3,,1011.8,,7
2021-04-13 22:00:00,25.9,23.4,86.0,0.0,,127.0,4.3,,1012.4,,7
2021-04-13 23:00:00,27.1,23.9,83.0,0.0,,0.0,0.0,,1013.7,,7
2021-04-14 00:00:00,25.5,23.7,90.0,0.0,,173.0,4.3,,1012.8,,3
2021-04-14 01:00:00,25.1,23.7,92.0,0.0,,192.0,5.0,,1012.4,,3
2021-04-14 02:00:00,25.6,24.0,91.0,0.0,,0.0,0.0,,1013.2,,3
2021-04-14 03:00:00,25.5,23.5,89.0,0.0,,144.0,4.3,,1011.1,,3
2021-04-14 04:00:00,25.1,23.3,90.0,0.0,,133.0,4.7,,1010.6,,3
2021-04-14 05:00:00,24.8,23.8,94.0,0.0,,0.0,0.0,,1012.5,,3
2021-04-14 06:00:00,24.7,23.3,92.0,0.0,,88.0,4.7,,1010.5,,3
2021-04-14 07:00:00,24.7,23.7,94.0,0.0,,89.0,4.3,,1010.9,,3
2021-04-14 08:00:00,24.4,22.5,89.0,0.3,,190.0,7.6,,1013.3,,3
2021-04-14 09:00:00,26.8,23.7,83.0,0.1,,197.0,3.6,,1012.1,,3
2021-04-14 10:00:00,27.4,23.8,81.0,0.2,,163.0,4.3,,1012.8,,3
2021-04-14 11:00:00,28.8,23.5,73.0,0.1,,130.0,7.6,,1015.2,,3
2021-04-14 12:00:00,28.9,24.0,75.0,0.0,,157.0,4.7,,1012.7,,3
2021-04-14 13:00:00,29.0,24.5,77.0,0.1,,158.0,4.7,,1011.9,,3
2021-04-14 14:00:00,30.7,23.3,65.0,0.1,,90.0,5.4,,1012.5,,3
2021-04-14 15:00:00,29.2,24.3,75.0,0.1,,181.0,4.3,,1008.9,,3
2021-04-14 16:00:00,28.9,24.2,76.0,0.2,,34.0,1.4,,1007.9,,25
2021-04-14 17:00:00,30.7,23.1,64.0,1.1,,70.0,7.6,,1009.5,,25
2021-04-14 18:00:00,26.5,23.4,83.0,1.4,,338.0,5.4,,1008.5,,25
2021-04-14 19:00:00,25.2,23.4,90.0,0.5,,2.0,6.5,,1010.0,,25
2021-04-14 20:00:00,28.8,23.2,72.0,0.3,,110.0,5.4,,1011.0,,18
2021-04-14 21:00:00,24.8,23.6,93.0,0.0,,34.0,3.6,,1011.4,,18
2021-04-14 22:00:00,26.0,23.1,84.0,0.0,,87.0,2.5,,1011.9,,7
2021-04-14 23:00:00,26.5,23.6,84.0,0.0,,200.0,7.6,,1013.1,,3
2021-04-15 00:00:00,25.8,23.5,87.0,0.0,,112.0,3.6,,1012.2,,3
2021-04-15 01:00:00,26.3,23.6,85.0,0.0,,115.0,2.2,,1011.7,,3
2021-04-15 02:00:00,25.7,23.2,86.0,0.0,,0.0,0.0,,1012.4,,3
2021-04-15 03:00:00,24.9,23.5,92.0,0.2,,64.0,4.7,,1010.3,,3
2021-04-15 04:00:00,25.3,23.3,89.0,0.0,,16.0,4.0,,1010.0,,3
2021-04-15 05:00:00,25.6,24.2,92.0,0.3,,0.0,0.0,,1011.9,,3
2021-04-15 06:00:00,25.0,22.9,88.0,0.2,,332.0,4.0,,1010.0,,3
2021-04-15 07:00:00,24.7,23.3,92.0,0.0,,328.0,4.3,,1010.4,,3
2021-04-15 08:00:00,25.5,24.5,94.0,0.1,,0.0,0.0,,1012.3,,3
2021-04-15 09:00:00,26.8,23.7,83.0,0.1,,317.0,0.7,,1011.9,,3
2021-04-15 10:00:00,27.4,24.2,83.0,0.1,,103.0,0.4,,1012.8,,3
2021-04-15 11:00:00,30.0,22.4,64.0,0.3,,60.0,11.2,,1013.9,,3
2021-04-15 12:00:00,26.5,24.1,87.0,4.0,,149.0,6.8,,1012.9,,7
2021-04-15 13:00:00,26.6,23.9,85.0,2.3,,166.0,4.7,,1011.9,,7
2021-04-15 14:00:00,24.2,23.5,96.0,0.2,,10.0,11.2,,1012.2,,18
2021-04-15 15:00:00,27.6,24.2,82.0,0.1,,118.0,4.3,,1008.9,,25
2021-04-15 16:00:00,27.7,24.1,81.0,0.1,,72.0,4.3,,1008.0,,25
2021-04-15 17:00:00,26.0,24.6,92.0,0.2,,320.0,7.6,,1010.1,,25
2021-04-15 18:00:00,27.1,24.1,84.0,0.2,,4.0,3.2,,1008.1,,25
2021-04-15 19:00:00,26.5,23.6,84.0,0.6,,333.0,2.9,,1009.3,,25
2021-04-15 20:00:00,25.8,23.8,89.0,0.0,,20.0,3.6,,1010.9,,18
2021-04-15 21:00:00,25.4,23.4,89.0,1.3,,167.0,3.2,,1011.2,,7
2021-04-15 22:00:00,25.5,23.5,89.0,0.3,,170.0,3.2,,1011.7,,7
2021-04-15 23:00:00,24.9,23.7,93.0,0.0,,360.0,0.0,,1013.0,,7
